uniqueID,DateTime,Date,Time,StationName,GroupName,Latitude,Longitude,Benthic Classification Name,Benthic Classification Code,Count,Comments,Active Construction,Algae Color,Algae Located,Aquatic Veg/Decaying Matter,Area 1 Sampled,Area 2 Sampled,Area 3 Sampled,Area 4 Sampled,Barriers To Fish Movement,Bottom Type,Channel Width,Collection Time (Net 1),Collection Time (Net 2),Collection Time (Net 3),Collection Time (Net 4),Cropland,Define Other Bank Composition,Define Other Land Use,Define Other Organism,Describe the Amount and Type of Litter,Discharge Pipes,Fields,Fish Water Quality Indicators,Forest,Housing Development,Indicate Current and Potential Threats,Livestock Pasture,Logging,Mining,Number of Discharge Pipes,Number of Squirts,Odor,Oil and Gas Drilling,Other Land Use,Percent Algae,Percent Bare Soil,Percent Boulders,Percent Cobbles,Percent Grass,Percent Gravel,Percent Other,Percent Rocks,Percent Sand,Percent Shrubs,Percent Silt,Percent Trees,Sanitary Landfill,Silt/Sand/Gravel,Snags/Logs Jabs,Snags/Logs,Stability of Stream,Stream Bed Deposit,Stream Channel Erosion,Stream Channel Shade,Stream Flow,Surface Water Appearance,Trash Dump,Type of Cropland,Type of Mining,Type of Pipes,Urban Uses,Vegetated Jabs,Vegetated,Weather Conditions,Weather Last 72 Hours
South Run - 09-PL29-Sou-POH12.41120.0.5,2016-07-31T12:00:00,7/31/16,12:00:00,South Run - 09-PL29-Sou-POH12,Virginia Save Our Streams,38.7431,-77.275,Worms,W,1,NULL,,Dark Green,In Spots,,2feet. square,,,,No Barriers,rocky,,21-89,,,,,,Parkland,Fish and water mite,Minute litter and broken glasses,,,Scattered Individuals,High,Moderate,Erosion due to stormwater,,,,,,No Odor,,,20,15,15,30,10,,,30,20,15,5,30,,,,,No spots,Gray,High,High,Normal,Clear,,,,,Moderate,,,,Rain within the last 24 hours
South Run - 09-PL29-Sou-POH12.41120.0.5,2016-07-31T12:00:00,7/31/16,12:00:00,South Run - 09-PL29-Sou-POH12,Virginia Save Our Streams,38.7431,-77.275,Lunged Snails,LS,2,NULL,,Dark Green,In Spots,,2feet. square,,,,No Barriers,rocky,,21-89,,,,,,Parkland,Fish and water mite,Minute litter and broken glasses,,,Scattered Individuals,High,Moderate,Erosion due to stormwater,,,,,,No Odor,,,20,15,15,30,10,,,30,20,15,5,30,,,,,No spots,Gray,High,High,Normal,Clear,,,,,Moderate,,,,Rain within the last 24 hours
South Run - 09-PL29-Sou-POH12.41120.0.5,2016-07-31T12:00:00,7/31/16,12:00:00,South Run - 09-PL29-Sou-POH12,Virginia Save Our Streams,38.7431,-77.275,Mayflies,M,2,NULL,,Dark Green,In Spots,,2feet. square,,,,No Barriers,rocky,,21-89,,,,,,Parkland,Fish and water mite,Minute litter and broken glasses,,,Scattered Individuals,High,Moderate,Erosion due to stormwater,,,,,,No Odor,,,20,15,15,30,10,,,30,20,15,5,30,,,,,No spots,Gray,High,High,Normal,Clear,,,,,Moderate,,,,Rain within the last 24 hours
South Run - 09-PL29-Sou-POH12.41120.0.5,2016-07-31T12:00:00,7/31/16,12:00:00,South Run - 09-PL29-Sou-POH12,Virginia Save Our Streams,38.7431,-77.275,Most True Flies,MTF,2,NULL,,Dark Green,In Spots,,2feet. square,,,,No Barriers,rocky,,21-89,,,,,,Parkland,Fish and water mite,Minute litter and broken glasses,,,Scattered Individuals,High,Moderate,Erosion due to stormwater,,,,,,No Odor,,,20,15,15,30,10,,,30,20,15,5,30,,,,,No spots,Gray,High,High,Normal,Clear,,,,,Moderate,,,,Rain within the last 24 hours
South Run - 09-PL29-Sou-POH12.41120.0.5,2016-07-31T12:00:00,7/31/16,12:00:00,South Run - 09-PL29-Sou-POH12,Virginia Save Our Streams,38.7431,-77.275,Blackflies,BF,7,NULL,,Dark Green,In Spots,,2feet. square,,,,No Barriers,rocky,,21-89,,,,,,Parkland,Fish and water mite,Minute litter and broken glasses,,,Scattered Individuals,High,Moderate,Erosion due to stormwater,,,,,,No Odor,,,20,15,15,30,10,,,30,20,15,5,30,,,,,No spots,Gray,High,High,Normal,Clear,,,,,Moderate,,,,Rain within the last 24 hours
South Run - 09-PL29-Sou-POH12.41120.0.5,2016-07-31T12:00:00,7/31/16,12:00:00,South Run - 09-PL29-Sou-POH12,Virginia Save Our Streams,38.7431,-77.275,Beetles,B,24,NULL,,Dark Green,In Spots,,2feet. square,,,,No Barriers,rocky,,21-89,,,,,,Parkland,Fish and water mite,Minute litter and broken glasses,,,Scattered Individuals,High,Moderate,Erosion due to stormwater,,,,,,No Odor,,,20,15,15,30,10,,,30,20,15,5,30,,,,,No spots,Gray,High,High,Normal,Clear,,,,,Moderate,,,,Rain within the last 24 hours
South Run - 09-PL29-Sou-POH12.41120.0.5,2016-07-31T12:00:00,7/31/16,12:00:00,South Run - 09-PL29-Sou-POH12,Virginia Save Our Streams,38.7431,-77.275,Midges,MI,39,NULL,,Dark Green,In Spots,,2feet. square,,,,No Barriers,rocky,,21-89,,,,,,Parkland,Fish and water mite,Minute litter and broken glasses,,,Scattered Individuals,High,Moderate,Erosion due to stormwater,,,,,,No Odor,,,20,15,15,30,10,,,30,20,15,5,30,,,,,No spots,Gray,High,High,Normal,Clear,,,,,Moderate,,,,Rain within the last 24 hours
South Run - 09-PL29-Sou-POH12.41120.0.5,2016-07-31T12:00:00,7/31/16,12:00:00,South Run - 09-PL29-Sou-POH12,Virginia Save Our Streams,38.7431,-77.275,Most Caddisflies,MC,189,NULL,,Dark Green,In Spots,,2feet. square,,,,No Barriers,rocky,,21-89,,,,,,Parkland,Fish and water mite,Minute litter and broken glasses,,,Scattered Individuals,High,Moderate,Erosion due to stormwater,,,,,,No Odor,,,20,15,15,30,10,,,30,20,15,5,30,,,,,No spots,Gray,High,High,Normal,Clear,,,,,Moderate,,,,Rain within the last 24 hours
South Run - 09-PL29-Sou-POH12.41120.0.5,2016-07-31T12:00:00,7/31/16,12:00:00,South Run - 09-PL29-Sou-POH12,Virginia Save Our Streams,38.7431,-77.275,Common Netspinners,CN,228,NULL,,Dark Green,In Spots,,2feet. square,,,,No Barriers,rocky,,21-89,,,,,,Parkland,Fish and water mite,Minute litter and broken glasses,,,Scattered Individuals,High,Moderate,Erosion due to stormwater,,,,,,No Odor,,,20,15,15,30,10,,,30,20,15,5,30,,,,,No spots,Gray,High,High,Normal,Clear,,,,,Moderate,,,,Rain within the last 24 hours
09-PL45-Big-CR5.40755.0.5,2015-08-01T12:00:00,8/1/15,12:00:00,09-PL45-Big-CR5,Virginia Save Our Streams,38.8556,-77.4292,"Hellgrammites, Fishflies, and Alderflies",HFA,1,NULL,Moderate,Brown Coated,In Spots,,3x3,,,,No Barriers,rocky,,90,,,,,,,,,,,Scattered Individuals,Slight,High,,,,,,,No Odor,,,,,,,,,,,,,,,,,,,No spots,Brown,High,Moderate,Normal,Clear,,,,,High,,,,Rain
09-PL45-Big-CR5.40755.0.5,2015-08-01T12:00:00,8/1/15,12:00:00,09-PL45-Big-CR5,Virginia Save Our Streams,38.8556,-77.4292,Most True Flies,MTF,2,NULL,Moderate,Brown Coated,In Spots,,3x3,,,,No Barriers,rocky,,90,,,,,,,,,,,Scattered Individuals,Slight,High,,,,,,,No Odor,,,,,,,,,,,,,,,,,,,No spots,Brown,High,Moderate,Normal,Clear,,,,,High,,,,Rain
09-PL45-Big-CR5.40755.0.5,2015-08-01T12:00:00,8/1/15,12:00:00,09-PL45-Big-CR5,Virginia Save Our Streams,38.8556,-77.4292,Beetles,B,6,NULL,Moderate,Brown Coated,In Spots,,3x3,,,,No Barriers,rocky,,90,,,,,,,,,,,Scattered Individuals,Slight,High,,,,,,,No Odor,,,,,,,,,,,,,,,,,,,No spots,Brown,High,Moderate,Normal,Clear,,,,,High,,,,Rain
09-PL45-Big-CR5.40755.0.5,2015-08-01T12:00:00,8/1/15,12:00:00,09-PL45-Big-CR5,Virginia Save Our Streams,38.8556,-77.4292,Worms,W,7,NULL,Moderate,Brown Coated,In Spots,,3x3,,,,No Barriers,rocky,,90,,,,,,,,,,,Scattered Individuals,Slight,High,,,,,,,No Odor,,,,,,,,,,,,,,,,,,,No spots,Brown,High,Moderate,Normal,Clear,,,,,High,,,,Rain
09-PL45-Big-CR5.40755.0.5,2015-08-01T12:00:00,8/1/15,12:00:00,09-PL45-Big-CR5,Virginia Save Our Streams,38.8556,-77.4292,Blackflies,BF,12,NULL,Moderate,Brown Coated,In Spots,,3x3,,,,No Barriers,rocky,,90,,,,,,,,,,,Scattered Individuals,Slight,High,,,,,,,No Odor,,,,,,,,,,,,,,,,,,,No spots,Brown,High,Moderate,Normal,Clear,,,,,High,,,,Rain
09-PL45-Big-CR5.40755.0.5,2015-08-01T12:00:00,8/1/15,12:00:00,09-PL45-Big-CR5,Virginia Save Our Streams,38.8556,-77.4292,Most Caddisflies,MC,13,NULL,Moderate,Brown Coated,In Spots,,3x3,,,,No Barriers,rocky,,90,,,,,,,,,,,Scattered Individuals,Slight,High,,,,,,,No Odor,,,,,,,,,,,,,,,,,,,No spots,Brown,High,Moderate,Normal,Clear,,,,,High,,,,Rain
09-PL45-Big-CR5.40755.0.5,2015-08-01T12:00:00,8/1/15,12:00:00,09-PL45-Big-CR5,Virginia Save Our Streams,38.8556,-77.4292,Mayflies,M,27,NULL,Moderate,Brown Coated,In Spots,,3x3,,,,No Barriers,rocky,,90,,,,,,,,,,,Scattered Individuals,Slight,High,,,,,,,No Odor,,,,,,,,,,,,,,,,,,,No spots,Brown,High,Moderate,Normal,Clear,,,,,High,,,,Rain
09-PL45-Big-CR5.40755.0.5,2015-08-01T12:00:00,8/1/15,12:00:00,09-PL45-Big-CR5,Virginia Save Our Streams,38.8556,-77.4292,Flatworms,F,42,NULL,Moderate,Brown Coated,In Spots,,3x3,,,,No Barriers,rocky,,90,,,,,,,,,,,Scattered Individuals,Slight,High,,,,,,,No Odor,,,,,,,,,,,,,,,,,,,No spots,Brown,High,Moderate,Normal,Clear,,,,,High,,,,Rain
09-PL45-Big-CR5.40755.0.5,2015-08-01T12:00:00,8/1/15,12:00:00,09-PL45-Big-CR5,Virginia Save Our Streams,38.8556,-77.4292,Midges,MI,44,NULL,Moderate,Brown Coated,In Spots,,3x3,,,,No Barriers,rocky,,90,,,,,,,,,,,Scattered Individuals,Slight,High,,,,,,,No Odor,,,,,,,,,,,,,,,,,,,No spots,Brown,High,Moderate,Normal,Clear,,,,,High,,,,Rain
09-PL45-Big-CR5.40755.0.5,2015-08-01T12:00:00,8/1/15,12:00:00,09-PL45-Big-CR5,Virginia Save Our Streams,38.8556,-77.4292,Common Netspinners,CN,92,NULL,Moderate,Brown Coated,In Spots,,3x3,,,,No Barriers,rocky,,90,,,,,,,,,,,Scattered Individuals,Slight,High,,,,,,,No Odor,,,,,,,,,,,,,,,,,,,No spots,Brown,High,Moderate,Normal,Clear,,,,,High,,,,Rain
R-17.41122.0.5,2016-08-02T12:00:00,8/2/16,12:00:00,R-17,Virginia Save Our Streams,38.761667,-78.034167,Clams,CL,1,NULL,,,,,,,,,,rocky,,21-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,,,,,,,,"Highs in upper 80's-90, Lows in the low 70's.  T'storms 2-3 days ago."
R-17.41122.0.5,2016-08-02T12:00:00,8/2/16,12:00:00,R-17,Virginia Save Our Streams,38.761667,-78.034167,Stoneflies,SF,4,NULL,,,,,,,,,,rocky,,21-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,,,,,,,,"Highs in upper 80's-90, Lows in the low 70's.  T'storms 2-3 days ago."
R-17.41122.0.5,2016-08-02T12:00:00,8/2/16,12:00:00,R-17,Virginia Save Our Streams,38.761667,-78.034167,Worms,W,4,NULL,,,,,,,,,,rocky,,21-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,,,,,,,,"Highs in upper 80's-90, Lows in the low 70's.  T'storms 2-3 days ago."
R-17.41122.0.5,2016-08-02T12:00:00,8/2/16,12:00:00,R-17,Virginia Save Our Streams,38.761667,-78.034167,Flatworms,F,6,NULL,,,,,,,,,,rocky,,21-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,,,,,,,,"Highs in upper 80's-90, Lows in the low 70's.  T'storms 2-3 days ago."
R-17.41122.0.5,2016-08-02T12:00:00,8/2/16,12:00:00,R-17,Virginia Save Our Streams,38.761667,-78.034167,"Hellgrammites, Fishflies, and Alderflies",HFA,12,NULL,,,,,,,,,,rocky,,21-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,,,,,,,,"Highs in upper 80's-90, Lows in the low 70's.  T'storms 2-3 days ago."
R-17.41122.0.5,2016-08-02T12:00:00,8/2/16,12:00:00,R-17,Virginia Save Our Streams,38.761667,-78.034167,Most Caddisflies,MC,37,NULL,,,,,,,,,,rocky,,21-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,,,,,,,,"Highs in upper 80's-90, Lows in the low 70's.  T'storms 2-3 days ago."
R-17.41122.0.5,2016-08-02T12:00:00,8/2/16,12:00:00,R-17,Virginia Save Our Streams,38.761667,-78.034167,Beetles,B,41,NULL,,,,,,,,,,rocky,,21-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,,,,,,,,"Highs in upper 80's-90, Lows in the low 70's.  T'storms 2-3 days ago."
R-17.41122.0.5,2016-08-02T12:00:00,8/2/16,12:00:00,R-17,Virginia Save Our Streams,38.761667,-78.034167,Common Netspinners,CN,47,NULL,,,,,,,,,,rocky,,21-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,,,,,,,,"Highs in upper 80's-90, Lows in the low 70's.  T'storms 2-3 days ago."
R-17.41122.0.5,2016-08-02T12:00:00,8/2/16,12:00:00,R-17,Virginia Save Our Streams,38.761667,-78.034167,Mayflies,M,63,NULL,,,,,,,,,,rocky,,21-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,,,,,,,,"Highs in upper 80's-90, Lows in the low 70's.  T'storms 2-3 days ago."
13-PS02-Bul-McDowell.40759.0.5,2015-08-05T12:00:00,8/5/15,12:00:00,13-PS02-Bul-McDowell,Virginia Save Our Streams,38.19548,-79.29157,"Hellgrammites, Fishflies, and Alderflies",HFA,1,NULL,Slight,Light Green,In Spots,,,,,,No Barriers,rocky,,20,21-89,,,moderate,House deck and foundation,,unknown,no litter in and around the stream,,Slight,Scattered Individuals,Moderate,Slight,dairy farm,Moderate,Moderate,Slight,,,No Odor,Slight,,1,0,1,75,10,,5,56,4,15,0,14,Slight,,,,No spots,Brown,Slight,Moderate,Low,Clear,Slight,"corn, hay",,,Slight,,,,Warm and sunny
13-PS02-Bul-McDowell.40759.0.5,2015-08-05T12:00:00,8/5/15,12:00:00,13-PS02-Bul-McDowell,Virginia Save Our Streams,38.19548,-79.29157,Blackflies,BF,2,NULL,Slight,Light Green,In Spots,,,,,,No Barriers,rocky,,20,21-89,,,moderate,House deck and foundation,,unknown,no litter in and around the stream,,Slight,Scattered Individuals,Moderate,Slight,dairy farm,Moderate,Moderate,Slight,,,No Odor,Slight,,1,0,1,75,10,,5,56,4,15,0,14,Slight,,,,No spots,Brown,Slight,Moderate,Low,Clear,Slight,"corn, hay",,,Slight,,,,Warm and sunny
13-PS02-Bul-McDowell.40759.0.5,2015-08-05T12:00:00,8/5/15,12:00:00,13-PS02-Bul-McDowell,Virginia Save Our Streams,38.19548,-79.29157,Other Organisms,OO,2,NULL,Slight,Light Green,In Spots,,,,,,No Barriers,rocky,,20,21-89,,,moderate,House deck and foundation,,unknown,no litter in and around the stream,,Slight,Scattered Individuals,Moderate,Slight,dairy farm,Moderate,Moderate,Slight,,,No Odor,Slight,,1,0,1,75,10,,5,56,4,15,0,14,Slight,,,,No spots,Brown,Slight,Moderate,Low,Clear,Slight,"corn, hay",,,Slight,,,,Warm and sunny
13-PS02-Bul-McDowell.40759.0.5,2015-08-05T12:00:00,8/5/15,12:00:00,13-PS02-Bul-McDowell,Virginia Save Our Streams,38.19548,-79.29157,Gilled Snails,GS,6,NULL,Slight,Light Green,In Spots,,,,,,No Barriers,rocky,,20,21-89,,,moderate,House deck and foundation,,unknown,no litter in and around the stream,,Slight,Scattered Individuals,Moderate,Slight,dairy farm,Moderate,Moderate,Slight,,,No Odor,Slight,,1,0,1,75,10,,5,56,4,15,0,14,Slight,,,,No spots,Brown,Slight,Moderate,Low,Clear,Slight,"corn, hay",,,Slight,,,,Warm and sunny
13-PS02-Bul-McDowell.40759.0.5,2015-08-05T12:00:00,8/5/15,12:00:00,13-PS02-Bul-McDowell,Virginia Save Our Streams,38.19548,-79.29157,Stoneflies,SF,8,NULL,Slight,Light Green,In Spots,,,,,,No Barriers,rocky,,20,21-89,,,moderate,House deck and foundation,,unknown,no litter in and around the stream,,Slight,Scattered Individuals,Moderate,Slight,dairy farm,Moderate,Moderate,Slight,,,No Odor,Slight,,1,0,1,75,10,,5,56,4,15,0,14,Slight,,,,No spots,Brown,Slight,Moderate,Low,Clear,Slight,"corn, hay",,,Slight,,,,Warm and sunny
13-PS02-Bul-McDowell.40759.0.5,2015-08-05T12:00:00,8/5/15,12:00:00,13-PS02-Bul-McDowell,Virginia Save Our Streams,38.19548,-79.29157,Most Caddisflies,MC,9,NULL,Slight,Light Green,In Spots,,,,,,No Barriers,rocky,,20,21-89,,,moderate,House deck and foundation,,unknown,no litter in and around the stream,,Slight,Scattered Individuals,Moderate,Slight,dairy farm,Moderate,Moderate,Slight,,,No Odor,Slight,,1,0,1,75,10,,5,56,4,15,0,14,Slight,,,,No spots,Brown,Slight,Moderate,Low,Clear,Slight,"corn, hay",,,Slight,,,,Warm and sunny
13-PS02-Bul-McDowell.40759.0.5,2015-08-05T12:00:00,8/5/15,12:00:00,13-PS02-Bul-McDowell,Virginia Save Our Streams,38.19548,-79.29157,Midges,MI,15,NULL,Slight,Light Green,In Spots,,,,,,No Barriers,rocky,,20,21-89,,,moderate,House deck and foundation,,unknown,no litter in and around the stream,,Slight,Scattered Individuals,Moderate,Slight,dairy farm,Moderate,Moderate,Slight,,,No Odor,Slight,,1,0,1,75,10,,5,56,4,15,0,14,Slight,,,,No spots,Brown,Slight,Moderate,Low,Clear,Slight,"corn, hay",,,Slight,,,,Warm and sunny
13-PS02-Bul-McDowell.40759.0.5,2015-08-05T12:00:00,8/5/15,12:00:00,13-PS02-Bul-McDowell,Virginia Save Our Streams,38.19548,-79.29157,Most True Flies,MTF,18,NULL,Slight,Light Green,In Spots,,,,,,No Barriers,rocky,,20,21-89,,,moderate,House deck and foundation,,unknown,no litter in and around the stream,,Slight,Scattered Individuals,Moderate,Slight,dairy farm,Moderate,Moderate,Slight,,,No Odor,Slight,,1,0,1,75,10,,5,56,4,15,0,14,Slight,,,,No spots,Brown,Slight,Moderate,Low,Clear,Slight,"corn, hay",,,Slight,,,,Warm and sunny
13-PS02-Bul-McDowell.40759.0.5,2015-08-05T12:00:00,8/5/15,12:00:00,13-PS02-Bul-McDowell,Virginia Save Our Streams,38.19548,-79.29157,Beetles,B,45,NULL,Slight,Light Green,In Spots,,,,,,No Barriers,rocky,,20,21-89,,,moderate,House deck and foundation,,unknown,no litter in and around the stream,,Slight,Scattered Individuals,Moderate,Slight,dairy farm,Moderate,Moderate,Slight,,,No Odor,Slight,,1,0,1,75,10,,5,56,4,15,0,14,Slight,,,,No spots,Brown,Slight,Moderate,Low,Clear,Slight,"corn, hay",,,Slight,,,,Warm and sunny
13-PS02-Bul-McDowell.40759.0.5,2015-08-05T12:00:00,8/5/15,12:00:00,13-PS02-Bul-McDowell,Virginia Save Our Streams,38.19548,-79.29157,Mayflies,M,75,NULL,Slight,Light Green,In Spots,,,,,,No Barriers,rocky,,20,21-89,,,moderate,House deck and foundation,,unknown,no litter in and around the stream,,Slight,Scattered Individuals,Moderate,Slight,dairy farm,Moderate,Moderate,Slight,,,No Odor,Slight,,1,0,1,75,10,,5,56,4,15,0,14,Slight,,,,No spots,Brown,Slight,Moderate,Low,Clear,Slight,"corn, hay",,,Slight,,,,Warm and sunny
13-PS02-Bul-McDowell.40759.0.5,2015-08-05T12:00:00,8/5/15,12:00:00,13-PS02-Bul-McDowell,Virginia Save Our Streams,38.19548,-79.29157,Common Netspinners,CN,76,NULL,Slight,Light Green,In Spots,,,,,,No Barriers,rocky,,20,21-89,,,moderate,House deck and foundation,,unknown,no litter in and around the stream,,Slight,Scattered Individuals,Moderate,Slight,dairy farm,Moderate,Moderate,Slight,,,No Odor,Slight,,1,0,1,75,10,,5,56,4,15,0,14,Slight,,,,No spots,Brown,Slight,Moderate,Low,Clear,Slight,"corn, hay",,,Slight,,,,Warm and sunny
09-PL22-The-DR17.40760.0.375,2015-08-06T09:00:00,8/6/15,9:00:00,09-PL22-The-DR17,Reston Association,38.9227922,-77.3453976,Beetles,B,0,,No Potential,Brown Coated,Everywhere,,,,,,No Barriers,Rocky,8.25,21-89,,,,No Potential,,Recreation,,No litter in stream. Adjacent to stream there was one empty plastic bag and one bag of dog feces that were not recovered by dog's owner.,,No Potential,Scattered Individuals,High,Slight,Pet waste and trash from people walking on the trail. Runoff from area roads and yards.,No Potential,No Potential,No Potential,,,No Odor,No Potential,Slight,95,0,5,25,20,50,0,10,0,70,20,0,No Potential,,,,No Spots,Orange Red,Slight,High,Low,Clear But Tea-Colored,No Potential,,,,Slight,,,,Hot between the high 80s to low 90s. Mostly sunny with some clouds. Little to no rain.
09-PL22-The-DR17.40760.0.375,2015-08-06T09:00:00,8/6/15,9:00:00,09-PL22-The-DR17,Reston Association,38.9227922,-77.3453976,Blackflies,BF,0,,No Potential,Brown Coated,Everywhere,,,,,,No Barriers,Rocky,8.25,21-89,,,,No Potential,,Recreation,,No litter in stream. Adjacent to stream there was one empty plastic bag and one bag of dog feces that were not recovered by dog's owner.,,No Potential,Scattered Individuals,High,Slight,Pet waste and trash from people walking on the trail. Runoff from area roads and yards.,No Potential,No Potential,No Potential,,,No Odor,No Potential,Slight,95,0,5,25,20,50,0,10,0,70,20,0,No Potential,,,,No Spots,Orange Red,Slight,High,Low,Clear But Tea-Colored,No Potential,,,,Slight,,,,Hot between the high 80s to low 90s. Mostly sunny with some clouds. Little to no rain.
09-PL22-The-DR17.40760.0.375,2015-08-06T09:00:00,8/6/15,9:00:00,09-PL22-The-DR17,Reston Association,38.9227922,-77.3453976,Crayfish,C,0,,No Potential,Brown Coated,Everywhere,,,,,,No Barriers,Rocky,8.25,21-89,,,,No Potential,,Recreation,,No litter in stream. Adjacent to stream there was one empty plastic bag and one bag of dog feces that were not recovered by dog's owner.,,No Potential,Scattered Individuals,High,Slight,Pet waste and trash from people walking on the trail. Runoff from area roads and yards.,No Potential,No Potential,No Potential,,,No Odor,No Potential,Slight,95,0,5,25,20,50,0,10,0,70,20,0,No Potential,,,,No Spots,Orange Red,Slight,High,Low,Clear But Tea-Colored,No Potential,,,,Slight,,,,Hot between the high 80s to low 90s. Mostly sunny with some clouds. Little to no rain.
09-PL22-The-DR17.40760.0.375,2015-08-06T09:00:00,8/6/15,9:00:00,09-PL22-The-DR17,Reston Association,38.9227922,-77.3453976,Clams,CL,0,,No Potential,Brown Coated,Everywhere,,,,,,No Barriers,Rocky,8.25,21-89,,,,No Potential,,Recreation,,No litter in stream. Adjacent to stream there was one empty plastic bag and one bag of dog feces that were not recovered by dog's owner.,,No Potential,Scattered Individuals,High,Slight,Pet waste and trash from people walking on the trail. Runoff from area roads and yards.,No Potential,No Potential,No Potential,,,No Odor,No Potential,Slight,95,0,5,25,20,50,0,10,0,70,20,0,No Potential,,,,No Spots,Orange Red,Slight,High,Low,Clear But Tea-Colored,No Potential,,,,Slight,,,,Hot between the high 80s to low 90s. Mostly sunny with some clouds. Little to no rain.
09-PL22-The-DR17.40760.0.375,2015-08-06T09:00:00,8/6/15,9:00:00,09-PL22-The-DR17,Reston Association,38.9227922,-77.3453976,Flatworms,F,0,,No Potential,Brown Coated,Everywhere,,,,,,No Barriers,Rocky,8.25,21-89,,,,No Potential,,Recreation,,No litter in stream. Adjacent to stream there was one empty plastic bag and one bag of dog feces that were not recovered by dog's owner.,,No Potential,Scattered Individuals,High,Slight,Pet waste and trash from people walking on the trail. Runoff from area roads and yards.,No Potential,No Potential,No Potential,,,No Odor,No Potential,Slight,95,0,5,25,20,50,0,10,0,70,20,0,No Potential,,,,No Spots,Orange Red,Slight,High,Low,Clear But Tea-Colored,No Potential,,,,Slight,,,,Hot between the high 80s to low 90s. Mostly sunny with some clouds. Little to no rain.
09-PL22-The-DR17.40760.0.375,2015-08-06T09:00:00,8/6/15,9:00:00,09-PL22-The-DR17,Reston Association,38.9227922,-77.3453976,"Hellgrammites, Fishflies, and Alderflies",HFA,0,,No Potential,Brown Coated,Everywhere,,,,,,No Barriers,Rocky,8.25,21-89,,,,No Potential,,Recreation,,No litter in stream. Adjacent to stream there was one empty plastic bag and one bag of dog feces that were not recovered by dog's owner.,,No Potential,Scattered Individuals,High,Slight,Pet waste and trash from people walking on the trail. Runoff from area roads and yards.,No Potential,No Potential,No Potential,,,No Odor,No Potential,Slight,95,0,5,25,20,50,0,10,0,70,20,0,No Potential,,,,No Spots,Orange Red,Slight,High,Low,Clear But Tea-Colored,No Potential,,,,Slight,,,,Hot between the high 80s to low 90s. Mostly sunny with some clouds. Little to no rain.
09-PL22-The-DR17.40760.0.375,2015-08-06T09:00:00,8/6/15,9:00:00,09-PL22-The-DR17,Reston Association,38.9227922,-77.3453976,Lunged Snails,LS,0,,No Potential,Brown Coated,Everywhere,,,,,,No Barriers,Rocky,8.25,21-89,,,,No Potential,,Recreation,,No litter in stream. Adjacent to stream there was one empty plastic bag and one bag of dog feces that were not recovered by dog's owner.,,No Potential,Scattered Individuals,High,Slight,Pet waste and trash from people walking on the trail. Runoff from area roads and yards.,No Potential,No Potential,No Potential,,,No Odor,No Potential,Slight,95,0,5,25,20,50,0,10,0,70,20,0,No Potential,,,,No Spots,Orange Red,Slight,High,Low,Clear But Tea-Colored,No Potential,,,,Slight,,,,Hot between the high 80s to low 90s. Mostly sunny with some clouds. Little to no rain.
09-PL22-The-DR17.40760.0.375,2015-08-06T09:00:00,8/6/15,9:00:00,09-PL22-The-DR17,Reston Association,38.9227922,-77.3453976,Mayflies,M,0,,No Potential,Brown Coated,Everywhere,,,,,,No Barriers,Rocky,8.25,21-89,,,,No Potential,,Recreation,,No litter in stream. Adjacent to stream there was one empty plastic bag and one bag of dog feces that were not recovered by dog's owner.,,No Potential,Scattered Individuals,High,Slight,Pet waste and trash from people walking on the trail. Runoff from area roads and yards.,No Potential,No Potential,No Potential,,,No Odor,No Potential,Slight,95,0,5,25,20,50,0,10,0,70,20,0,No Potential,,,,No Spots,Orange Red,Slight,High,Low,Clear But Tea-Colored,No Potential,,,,Slight,,,,Hot between the high 80s to low 90s. Mostly sunny with some clouds. Little to no rain.
